,url,ean,cat1,cat2,cat3,desc,preco,imagem
2086,https://www.superabc.com.br/7896417209593mist-bolo-vilma-broa-de-fuba-400g/p,7896417209593,Mercearia,Doces e Sobremesa,Misturas,MISTURA BOLO VILMA BROA DE FUBÁ 400G - UNIDADE,3.39,https://abcemcasa.vteximg.com.br/arquivos/ids/262711-1000-1000/7896417209593.jpg?v=637002335571000000
2087,https://www.superabc.com.br/7896004400723coco-ral-sococo-swet-flc-100g/p,7896004400723,Mercearia,Doces e Sobremesa,Misturas,COCO RALADO SOCOCO SWET FLOCOS  100G - UNIDADE - COCO RALADO SOCOCO SWET FLOCOS 100G - UNIDADE,4.49,https://abcemcasa.vteximg.com.br/arquivos/ids/254002-1000-1000/7896004400723.jpg?v=637002254179400000
2088,https://www.superabc.com.br/7896058501506choc-gran-dori-150g/p,7896058501506,Mercearia,Doces e Sobremesa,Misturas,CHOCOLATE GRAN DORI 150G - PACOTE,3.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253620-1000-1000/7896058501506.jpg?v=637002252571600000
2089,https://www.superabc.com.br/7891008042023cacau-po-garoto-s-ac-200g/p,7891008042023,Mercearia,Doces e Sobremesa,Misturas,CACAU PÓ GAROTO S AC 200G - PACOTE,20.9,https://abcemcasa.vteximg.com.br/arquivos/ids/252457-1000-1000/7891008042023.jpg?v=637002247814000000
2090,https://www.superabc.com.br/7896016600104coco-ral-ducoco-100g/p,7896016600104,Mercearia,Doces e Sobremesa,Misturas,COCO RALADO DUCOCO 100G - UNIDADE,4.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253991-1000-1000/Principal.jpg?v=637002254128830000
2091,https://www.superabc.com.br/7897420520132dc-de-leite-nugovita-800g/p,7897420520132,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE NUGOVITA 800G - UNIDADE,12.9,https://abcemcasa.vteximg.com.br/arquivos/ids/256020-1000-1000/7897420520132.jpg?v=637002273072330000
2092,https://www.superabc.com.br/7897420520118dc-leite-nugovita-700g/p,7897420520118,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE NUGOVITA 700G - UNIDADE,10.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256017-1000-1000/7897420520118.jpg?v=637002273063530000
2093,https://www.superabc.com.br/7896461600018canudo-funil-liz-200g/p,7896461600018,Mercearia,Doces e Sobremesa,Embalados,CANUDO FUNIL LIZ 200G - PACOTE,7.99,https://abcemcasa.vteximg.com.br/arquivos/ids/252943-1000-1000/7896461600018.jpg?v=637002249812670000
2094,https://www.superabc.com.br/7896016600111coco-ral-ducoco-flc-100g/p,7896016600111,Mercearia,Doces e Sobremesa,Misturas,COCO RALADO DUCOCO FLOCOS 100G - PACOTE,4.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253995-1000-1000/Principal.jpg?v=637002254151870000
2095,https://www.superabc.com.br/7622300286095flan-royal-choc-40g/p,7622300286095,Mercearia,Doces e Sobremesa,Misturas,FLAN ROYAL CHOCOLATE 40G - UNIDADE,2.79,https://abcemcasa.vteximg.com.br/arquivos/ids/257404-1000-1000/7622300286095.jpg?v=637002290036970000
2096,https://www.superabc.com.br/7893333260103flan-royal-baun-40g/p,7893333260103,Mercearia,Doces e Sobremesa,Misturas,FLAN ROYAL BAUNILHA 40G - UNIDADE,2.8,https://abcemcasa.vteximg.com.br/arquivos/ids/257400-1000-1000/7893333260103.jpg?v=637002290021300000
2097,https://www.superabc.com.br/7896021315307-gelat-po-s-amalia-uva-20g/p,7896021315307,Mercearia,Doces e Sobremesa,Misturas,GELATINA EM PÓ SANTA AMÁLIA UVA 20G - UNIDADE,0.98,https://abcemcasa.vteximg.com.br/arquivos/ids/258126-1000-1000/7896021315307.jpg?v=637002294197200000
2098,https://www.superabc.com.br/7896021315383-gelat-po-s-amalia-cerj-20g/p,7896021315383,Mercearia,Doces e Sobremesa,Misturas,GELATINA EM PÓ SANTA AMÁLIA CERJ 20G - UNIDADE,0.98,https://abcemcasa.vteximg.com.br/arquivos/ids/258118-1000-1000/7896021315383.jpg?v=637002294169830000
2099,https://www.superabc.com.br/7896021315369-gelat-po-s-amalia-framb-20g/p,7896021315369,Mercearia,Doces e Sobremesa,Misturas,GELATINA EM PÓ SANTA AMÁLIA FRAMB 20G - UNIDADE,0.98,https://abcemcasa.vteximg.com.br/arquivos/ids/258120-1000-1000/7896021315369.jpg?v=637002294176700000
2100,https://www.superabc.com.br/7896035951010-sagu-amafil-500g/p,7896035951010,Mercearia,Doces e Sobremesa,Misturas,SAGU AMAFIL 500G - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/241464-1000-1000/7896035951010.jpg?v=636936309750800000
2101,https://www.superabc.com.br/7896214532504-geleia-queensberry-mor-320g/p,7896214532504,Mercearia,Doces e Sobremesa,Geleias,GELEIA QUEENSBERRY MORANGO 320G - UNIDADE,15.9,https://abcemcasa.vteximg.com.br/arquivos/ids/258170-1000-1000/7896214532504.jpg?v=637002294361500000
2102,https://www.superabc.com.br/7896214532603-geleia-queensberry-amora-320g/p,7896214532603,Mercearia,Doces e Sobremesa,Geleias,GELEIA QUEENSBERRY AMORA 320G - UNIDADE,15.9,https://abcemcasa.vteximg.com.br/arquivos/ids/258160-1000-1000/7896214532603.jpg?v=637002294325300000
2103,https://www.superabc.com.br/7896214532924-geleia-queensberry-pim-verm-280g/p,7896214532924,Mercearia,Doces e Sobremesa,Geleias,GELEIA QUEENSBERRY PIM VERM 280G - UNIDADE,15.9,https://abcemcasa.vteximg.com.br/arquivos/ids/258172-1000-1000/7896214532924.jpg?v=637002294369300000
2104,https://www.superabc.com.br/7896214532207-geleia-queensberry-damasco-320g/p,7896214532207,Mercearia,Doces e Sobremesa,Geleias,GELEIA QUEENSBERRY DAMASCO 320G - UNIDADE,15.9,https://abcemcasa.vteximg.com.br/arquivos/ids/258162-1000-1000/7896214532207.jpg?v=637002294334230000
2105,https://www.superabc.com.br/7898409952784mist-bolo-fleischmann-cenoura-450g/p,7898409952784,Mercearia,Doces e Sobremesa,Misturas,MISTURA BOLO FLEISCHMANN CENOURA 450G - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/262676-1000-1000/7898409952784.jpg?v=637002335472300000
2106,https://www.superabc.com.br/7898409951787-cr-chantilly-fleischmann-tp-1l/p,7898409951787,Mercearia,Doces e Sobremesa,Misturas,CREME CHANTILLYILLY FLEISCHMAN TP 1 LITRO - UNIDADE,18.9,https://abcemcasa.vteximg.com.br/arquivos/ids/254966-1000-1000/7898409951787.jpg?v=637002258502330000
2107,https://www.superabc.com.br/7896214534089-geleia-queensberry-mirtilo-320g/p,7896214534089,Mercearia,Doces e Sobremesa,Geleias,GELEIA QUEENSBERRY MIRTILO 320G - UNIDADE,15.9,https://abcemcasa.vteximg.com.br/arquivos/ids/258168-1000-1000/7896214534089.jpg?v=637002294355230000
2108,https://www.superabc.com.br/7898409951343mist-bolo-fleischmann-limao-350g/p,7898409951343,Mercearia,Doces e Sobremesa,Misturas,MISTURA BOLO FLEISCHMANN LIMÃO 350G - UNIDADE,4.99,https://abcemcasa.vteximg.com.br/arquivos/ids/262682-1000-1000/7898409951343.jpg?v=637002335488570000
2109,https://www.superabc.com.br/7898081690660-geleia-agovi-leite-cond-400g/p,7898081690660,Mercearia,Doces e Sobremesa,Embalados,GELEIA AGOVI LEITE CONDENSADO 400G - UNIDADE,7.49,https://abcemcasa.vteximg.com.br/arquivos/ids/258134-1000-1000/7898081690660.jpg?v=637002294222700000
2110,https://www.superabc.com.br/7897259401442-cob-bom-da-festa-brigad-sache-385g/p,7897259401442,Mercearia,Doces e Sobremesa,Misturas,COBERTURA BOM DA FESTA BRIGADEIRO SACHE 385G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253938-1000-1000/7897259401442.jpg?v=637002253885530000
2111,https://www.superabc.com.br/7898409950865mist-bolo-fleischmann-pao-de-lo-350g/p,7898409950865,Mercearia,Doces e Sobremesa,Misturas,MISTURA BOLO FLEISCHMANN PÃO DE LO 350G - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/262684-1000-1000/7898409950865.jpg?v=637002335495000000
2112,https://www.superabc.com.br/7897259401466-cob-bom-da-festa-beijinho-sache-365g/p,7897259401466,Mercearia,Doces e Sobremesa,Misturas,COBERTURA BOM DA FESTA BEIJINHO SACHE 365G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253936-1000-1000/7897259401466.jpg?v=637002253877230000
2113,https://www.superabc.com.br/7898079430315dc-de-leite-c-mor-vimilk-700g/p,7898079430315,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE C MORANGO VIMILK 700G - UNIDADE,12.9,https://abcemcasa.vteximg.com.br/arquivos/ids/256004-1000-1000/7898079430315.jpg?v=637002273001670000
2114,https://www.superabc.com.br/7896021305667-mist-bolo-s-amalia-abcx-400g/p,7896021305667,Mercearia,Doces e Sobremesa,Misturas,MISTURA PARA BOLO SANTA AMÁLIA ABACAXI 400G - UNIDADE,2.99,https://abcemcasa.vteximg.com.br/arquivos/ids/262751-1000-1000/7896021305667.jpg?v=637002335689000000
2115,https://www.superabc.com.br/7898903833091dc-de-leite-flamboyant-sache-400g/p,7898903833091,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE FLAMBOYANT SACHE 400G - UNIDADE,8.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256009-1000-1000/7898903833091.jpg?v=637002273030530000
2116,https://www.superabc.com.br/7896021304998mist-bolo-s-amalia-coco-400g/p,7896021304998,Mercearia,Doces e Sobremesa,Misturas,MISTURA BOLO SANTA AMÁLIA COCO 400G - UNIDADE,2.99,https://abcemcasa.vteximg.com.br/arquivos/ids/262691-1000-1000/7896021304998.jpg?v=637002335513300000
2117,https://www.superabc.com.br/7897077820722-cob-harald-frac-conf-bco-1-05kg/p,7897077820722,Mercearia,Doces e Sobremesa,Misturas,COBERTURA HARALD FRACIONADO CONF BRANCO 1.05KG - UNIDADE,17.9,https://abcemcasa.vteximg.com.br/arquivos/ids/266059-1000-1000/7897077820722.jpg?v=637002781618730000
2118,https://www.superabc.com.br/7898598210078-goiabada-minas-mais-300g/p,7898598210078,Mercearia,Doces e Sobremesa,Embalados,GOIABADA MINAS MAIS 300G - UNIDADE,2.79,https://abcemcasa.vteximg.com.br/arquivos/ids/258217-1000-1000/7898598210078.jpg?v=637002294532970000
2119,https://www.superabc.com.br/7897077820661-cob-harald-top-leite-1-050kg/p,7897077820661,Mercearia,Doces e Sobremesa,Misturas,COBERTURA HARALD TOP LEITE 1.050KG - UNIDADE,22.9,https://abcemcasa.vteximg.com.br/arquivos/ids/253955-1000-1000/7897077820661.jpg?v=637002253960200000
2120,https://www.superabc.com.br/7898901142508-dc-amend-aritana-caseiro-600g/p,7898901142508,Mercearia,Doces e Sobremesa,Embalados,DOCE AMENDOIM ARITANA CASEIRO 600G - UNIDADE,10.9,https://abcemcasa.vteximg.com.br/arquivos/ids/255958-1000-1000/7898901142508.jpg?v=637002272830100000
2121,https://www.superabc.com.br/7898193781195-goiab-cascao-br-noponto-400g/p,7898193781195,Mercearia,Doces e Sobremesa,Embalados,GOIABA CASCÃO BR NOPONTO 400G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/258201-1000-1000/7898193781195.jpg?v=637002294473800000
2122,https://www.superabc.com.br/7898193780105dc-leite-br-c--ameixa-noponto-400g/p,7898193780105,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE BR C/ AMEIXA NOPONTO 400G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/255977-1000-1000/7898193780105.jpg?v=637002272908630000
2123,https://www.superabc.com.br/7898193780365dc-leite-pastoso-c-ameixa-noponto-400g/p,7898193780365,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE PASTOSO C AMEIXA NOPONTO 400G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256022-1000-1000/7898193780365.jpg?v=637002273080470000
2124,https://www.superabc.com.br/7898193780846dc-picado-cajuzinho-noponto-200g/p,7898193780846,Mercearia,Doces e Sobremesa,Embalados,DOCE PICADO CAJUZINHO NOPONTO 200G - UNIDADE,4.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256047-1000-1000/7898193780846.jpg?v=637002273174700000
2125,https://www.superabc.com.br/7898193780273-dc-leite-pastoso-c-choc-noponto-400g/p,7898193780273,Mercearia,Doces e Sobremesa,Embalados,DOCE LEITE PASTOSO COM CHOCOLATE NOPONTO 400G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256043-1000-1000/7898193780273.jpg?v=637002273157130000
2126,https://www.superabc.com.br/7898193780099dc-leite-br-c--choc-noponto-400g/p,7898193780099,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE BR C/ CHOCOLATE NOPONTO 400G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/255981-1000-1000/7898193780099.jpg?v=637002272921600000
2127,https://www.superabc.com.br/7898193780167dc-leite-br-c--coco-noponto-400g/p,7898193780167,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE BR C/ COCO NOPONTO 400G - UNIDADE,7.0,https://abcemcasa.vteximg.com.br/arquivos/ids/255983-1000-1000/7898193780167.jpg?v=637002272927600000
2128,https://www.superabc.com.br/7897420520392-cocada-br-nugovita-bco-400g/p,7897420520392,Mercearia,Doces e Sobremesa,Embalados,COCADA BR NUGOVITA BRANCO 400G - UNIDADE,9.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253986-1000-1000/7897420520392.jpg?v=637002254104300000
2129,https://www.superabc.com.br/7898193780129dc-leite-br-c--amend-noponto-400g/p,7898193780129,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE BR C/ AMENDOIM NOPONTO 400G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/255979-1000-1000/7898193780129.jpg?v=637002272914900000
2130,https://www.superabc.com.br/7898193780020dc-leite-pastoso-c-coco-noponto-400g/p,7898193780020,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE PASTOSO C COCO NOPONTO 400G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256024-1000-1000/7898193780020.jpg?v=637002273087670000
2131,https://www.superabc.com.br/7896706900439-dc-leite-vicosa-coco-400g/p,7896706900439,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE VICOSA COCO 400G - UNIDADE,16.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270444-1000-1000/7896706900439.jpg?v=637014926795600000
2132,https://www.superabc.com.br/7896411800208cob-selecta-choc-300g/p,7896411800208,Mercearia,Doces e Sobremesa,Misturas,COBERTURA SELECTA CHOCOLATE 300G - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253969-1000-1000/7896411800208.jpg?v=637002254024270000
2133,https://www.superabc.com.br/7896706900507-dc-leite-vicosa-choc-400g/p,7896706900507,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE VICOSA CHOCOLATE 400G - UNIDADE,16.9,https://abcemcasa.vteximg.com.br/arquivos/ids/270445-1000-1000/7896706900507.jpg?v=637014926799970000
2134,https://www.superabc.com.br/7896336006945-pacoca-emb-pacoquita-rolha-c-10/p,7896336006945,Mercearia,Doces e Sobremesa,Embalados,PAÇOCA EMBALADA PACOQUITA ROLHA COM 10 - UNIDADE,7.99,https://abcemcasa.vteximg.com.br/arquivos/ids/263574-1000-1000/7896336006945.jpg?v=637002347656430000
2135,https://www.superabc.com.br/7896292310704-figo-calda-predilecta-400g/p,7896292310704,Mercearia,Doces e Sobremesa,Embalados,FIGO CALDA PREDILECTA 400G - UNIDADE,10.39,https://abcemcasa.vteximg.com.br/arquivos/ids/257217-1000-1000/Principal.jpg?v=637002289327770000
2136,https://www.superabc.com.br/7896336000028pacoca-pacoquita-pt-c-16/p,7896336000028,Mercearia,Doces e Sobremesa,Embalados,PACOCA PACOQUITA PT C/16 - UNIDADE,15.9,https://abcemcasa.vteximg.com.br/arquivos/ids/263580-1000-1000/7896336000028.jpg?v=637002347673800000
2137,https://www.superabc.com.br/7896292305489-geleia-mocoto-predilecta-nat-180g/p,7896292305489,Mercearia,Doces e Sobremesa,Embalados,GELEIA MOCOTO PREDILECTA NAT 180G - UNIDADE,5.29,https://abcemcasa.vteximg.com.br/arquivos/ids/258154-1000-1000/Principal.jpg?v=637002294304030000
2138,https://www.superabc.com.br/7896336002237-pacoca-pacoquita-mini-c-14/p,7896336002237,Mercearia,Doces e Sobremesa,Embalados,PAÇOCA PACOQUITA MINI COM 14 - UNIDADE,8.99,https://abcemcasa.vteximg.com.br/arquivos/ids/263578-1000-1000/7896336002237.jpg?v=637002347667570000
2139,https://www.superabc.com.br/7896273400011coalho-hala-200ml/p,7896273400011,Mercearia,Doces e Sobremesa,Misturas,COALHO HALA 200ML - UNIDADE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253931-1000-1000/7896273400011.jpg?v=637002253855970000
2140,https://www.superabc.com.br/7896259412090dc-de-leite-camponesa-tab-200g/p,7896259412090,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE CAMPONESA TAB 200G - UNIDADE,3.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256006-1000-1000/7896259412090.jpg?v=637002273008100000
2141,https://www.superabc.com.br/7896096007688cr-chanty-mix-amelia-1l/p,7896096007688,Mercearia,Doces e Sobremesa,Misturas,CREME CHANTY MIX AMELIA 1L - UNIDADE,11.9,https://abcemcasa.vteximg.com.br/arquivos/ids/254968-1000-1000/7896096007688.jpg?v=637002258509200000
2142,https://www.superabc.com.br/7896096013542cr-chanty-mix-amelia-200ml/p,7896096013542,Mercearia,Doces e Sobremesa,Misturas,CREME CHANTY MIX AMELIA 200ML - UNIDADE,3.99,https://abcemcasa.vteximg.com.br/arquivos/ids/254970-1000-1000/7896096013542.jpg?v=637002258517370000
2143,https://www.superabc.com.br/7896259412212dc-de-leite-pasttoso-camponesa-300g/p,7896259412212,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE PASTTOSO CAMPONESA 300G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/256029-1000-1000/7896259412212.jpg?v=637002273102530000
2144,https://www.superabc.com.br/7896068414537cob-sorv-marvi-caram-300g/p,7896068414537,Mercearia,Doces e Sobremesa,Misturas,COBERTURA SORVETE MARVI CARAMELO 300G - UNIDADE,6.89,https://abcemcasa.vteximg.com.br/arquivos/ids/253975-1000-1000/7896068414537.jpg?v=637002254053230000
2145,https://www.superabc.com.br/7896068409922cob-sorv-marvi-choc-300g/p,7896068409922,Mercearia,Doces e Sobremesa,Misturas,COBERTURA SORVETE MARVI CHOCOLATE 300G - UNIDADE,6.9,https://abcemcasa.vteximg.com.br/arquivos/ids/253980-1000-1000/7896068409922.jpg?v=637002254081100000
2146,https://www.superabc.com.br/7896016601408leite-de-coco-ducoco-200ml/p,7896016601408,Mercearia,Doces e Sobremesa,Misturas,LEITE DE COCO DUCOCO 200ML - UNIDADE,4.69,https://abcemcasa.vteximg.com.br/arquivos/ids/259674-1000-1000/Principal.jpg?v=637002319346800000
2147,https://www.superabc.com.br/7896051145233dc-de-leite-c-choc-itambe-800g/p,7896051145233,Mercearia,Doces e Sobremesa,Embalados,DOCE DE LEITE C CHOCOLATE ITAMBÉ 800G - UNIDADE,14.9,https://abcemcasa.vteximg.com.br/arquivos/ids/255992-1000-1000/7896051145233.jpg?v=637002272961100000
2148,https://www.superabc.com.br/7896004401393-cocada-sococo-queimada-335g/p,7896004401393,Mercearia,Doces e Sobremesa,Embalados,COCADA SOCOCO QUEIMADA 335G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253989-1000-1000/7896004401393.jpg?v=637002254118030000
2149,https://www.superabc.com.br/7892999270020-cr-culinario-vigor-leco-1kg/p,7892999270020,Mercearia,Doces e Sobremesa,Misturas,CREME CULINÁRIO VIGOR LECO 1KG - UNIDADE,9.9,https://abcemcasa.vteximg.com.br/arquivos/ids/254972-1000-1000/7892999270020.jpg?v=637002258523630000
2150,https://www.superabc.com.br/7896004401386-cocada-sococo-bco-335g/p,7896004401386,Mercearia,Doces e Sobremesa,Embalados,COCADA SOCOCO BRANCO 335G - UNIDADE,6.99,https://abcemcasa.vteximg.com.br/arquivos/ids/253987-1000-1000/7896004401386.jpg?v=637002254110070000
2151,https://www.superabc.com.br/7891048054116-po-sorv-oetker-mor-150g/p,7891048054116,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA SORVETE OETKER MORANGO 150G - UNIDADE,6.69,https://abcemcasa.vteximg.com.br/arquivos/ids/264980-1000-1000/7891048054116.jpg?v=637002351550000000
2152,https://www.superabc.com.br/7896004400013coco-ral-sococo-100g/p,7896004400013,Mercearia,Doces e Sobremesa,Misturas,COCO RALADO SOCOCO 100G - PACOTE,4.99,https://abcemcasa.vteximg.com.br/arquivos/ids/254000-1000-1000/7896004400013.jpg?v=637002254169400000
2153,https://www.superabc.com.br/7891048054109-po-sorv-oetker-cr-150g/p,7891048054109,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA SORVETE OETKER CR 150G - UNIDADE,6.69,https://abcemcasa.vteximg.com.br/arquivos/ids/264978-1000-1000/7891048054109.jpg?v=637002351544530000
2154,https://www.superabc.com.br/7891048051085po-para-maria-mole-oetker-mor-50g/p,7891048051085,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA MARIA MOLE OETKER MORANGO 50G - UNIDADE,3.49,https://abcemcasa.vteximg.com.br/arquivos/ids/264970-1000-1000/7891048051085.jpg?v=637002351517000000
2155,https://www.superabc.com.br/7891048051078po-para-maria-mole-oetker-choc-50g/p,7891048051078,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA MARIA MOLE OETKER CHOCOLATE 50G - UNIDADE,3.49,https://abcemcasa.vteximg.com.br/arquivos/ids/264966-1000-1000/7891048051078.jpg?v=637002351502000000
2156,https://www.superabc.com.br/7891048051054po-para-maria-mole-oetker-coco-50g/p,7891048051054,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA MARIA MOLE OETKER COCO 50G - UNIDADE,3.49,https://abcemcasa.vteximg.com.br/arquivos/ids/264968-1000-1000/7891048051054.jpg?v=637002351510300000
2157,https://www.superabc.com.br/7891048050644gelat-po-oetker-limao-20g/p,7891048050644,Mercearia,Doces e Sobremesa,Misturas,GELATINA EM PÓ OETKER LIMÃO 20G - UNIDADE,1.09,https://abcemcasa.vteximg.com.br/arquivos/ids/258056-1000-1000/7891048050644.jpg?v=637002293941170000
2158,https://www.superabc.com.br/7891048050606gelat-po-oetker-abcx-20g/p,7891048050606,Mercearia,Doces e Sobremesa,Misturas,GELATINA EM PÓ OETKER ABACAXI 20G - UNIDADE,1.09,https://abcemcasa.vteximg.com.br/arquivos/ids/258040-1000-1000/7891048050606.jpg?v=637002293872000000
2159,https://www.superabc.com.br/7891048049723-gel-oetker-abcxi-hort-12g/p,7891048049723,Mercearia,Doces e Sobremesa,Misturas,GEL OETKER ABCAIXAI HORTELÃ 12G - UNIDADE,3.09,https://abcemcasa.vteximg.com.br/arquivos/ids/258025-1000-1000/7891048049723.jpg?v=637002293817300000
2160,https://www.superabc.com.br/7891048049747-gelat-oetker-mirtilio-blueberry-12g/p,7891048049747,Mercearia,Doces e Sobremesa,Misturas,GELATINA OETKER MIRTILIO BLUEBERRY 12G - UNIDADE,3.19,https://abcemcasa.vteximg.com.br/arquivos/ids/258128-1000-1000/7891048049747.jpg?v=637002294204570000
2161,https://www.superabc.com.br/7891048047101-flan-oetker-choc-30g/p,7891048047101,Mercearia,Doces e Sobremesa,Misturas,FLAN OETKER CHOCOLATE 30G - UNIDADE,2.89,https://abcemcasa.vteximg.com.br/arquivos/ids/257394-1000-1000/7891048047101.jpg?v=637002289993630000
2162,https://www.superabc.com.br/7891048049730-gelat-oetker-tang-capim-santo-12g/p,7891048049730,Mercearia,Doces e Sobremesa,Misturas,GELATINA OETKER TANG CAPIM SANTO 12G - UNIDADE,3.19,https://abcemcasa.vteximg.com.br/arquivos/ids/258130-1000-1000/7891048049730.jpg?v=637002294210670000
2163,https://www.superabc.com.br/7891048050057gelat-po-oetker-s-sabor-incolor-24g/p,7891048050057,Mercearia,Doces e Sobremesa,Misturas,GELATINA EM PÓ OETKER S/SABOR INCOLOR 24G - UNIDADE,5.39,https://abcemcasa.vteximg.com.br/arquivos/ids/258062-1000-1000/7891048050057.jpg?v=637002293964470000
2164,https://www.superabc.com.br/7891048049020gelat-folha-oetker-bca-c-5-10g/p,7891048049020,Mercearia,Doces e Sobremesa,Misturas,GELATINA DE FOLHA OETKER BRANCA C/5 10G - UNIDADE,14.99,https://abcemcasa.vteximg.com.br/arquivos/ids/258038-1000-1000/7891048049020.jpg?v=637002293865600000
2165,https://www.superabc.com.br/7891048045114-pudim-oetker-baun-50g/p,7891048045114,Mercearia,Doces e Sobremesa,Misturas,PUDIM OETKER BAUNILHA 50G - UNIDADE,2.69,https://abcemcasa.vteximg.com.br/arquivos/ids/265460-1000-1000/7891048045114.jpg?v=637002353195100000
2166,https://www.superabc.com.br/7891048047088-flan-oetker-baun-30g/p,7891048047088,Mercearia,Doces e Sobremesa,Misturas,FLAN OETKER BAUNILHA 30G - UNIDADE,2.89,https://abcemcasa.vteximg.com.br/arquivos/ids/257392-1000-1000/7891048047088.jpg?v=637002289987200000
2167,https://www.superabc.com.br/7891048045138-pudim-oetker-choc-50g/p,7891048045138,Mercearia,Doces e Sobremesa,Misturas,PUDIM OETKER CHOCOLATE 50G - UNIDADE,2.69,https://abcemcasa.vteximg.com.br/arquivos/ids/265463-1000-1000/7891048045138.jpg?v=637002353207670000
2168,https://www.superabc.com.br/7891048045107-cr-chant-oetker-decoracao-200g/p,7891048045107,Mercearia,Doces e Sobremesa,Misturas,CREME CHANTILLY OETKER DECORAÇÃO 200G - UNIDADE,4.49,https://abcemcasa.vteximg.com.br/arquivos/ids/254965-1000-1000/7891048045107.jpg?v=637002258499530000
2169,https://www.superabc.com.br/7891048045145-pudim-oetker-coco-50g/p,7891048045145,Mercearia,Doces e Sobremesa,Misturas,PUDIM OETKER COCO 50G - UNIDADE,2.69,https://abcemcasa.vteximg.com.br/arquivos/ids/265465-1000-1000/7891048045145.jpg?v=637002353215000000
2170,https://www.superabc.com.br/7891048045008cob-oetker-chanti-neve-50g/p,7891048045008,Mercearia,Doces e Sobremesa,Misturas,COBERTURA OETKER CHANTI NEVE 50G - UNIDADE,5.79,https://abcemcasa.vteximg.com.br/arquivos/ids/253963-1000-1000/7891048045008.jpg?v=637002253997200000
2171,https://www.superabc.com.br/7891048044476po-p-mousse-oetker-choc-70g/p,7891048044476,Mercearia,Doces e Sobremesa,Misturas,PÓ PARA MOUSSE OETKER CHOCOLATE 70G - PACOTE,5.99,https://abcemcasa.vteximg.com.br/arquivos/ids/264972-1000-1000/7891048044476.jpg?v=637002351525300000
2172,https://www.superabc.com.br/7891048044513pudim-oetker-baun-diet-25g/p,7891048044513,Mercearia,Doces e Sobremesa,Misturas,PUDIM OETKER BAUNILHA DIET 25G - UNIDADE,3.79,https://abcemcasa.vteximg.com.br/arquivos/ids/265461-1000-1000/7891048044513.jpg?v=637002353199330000
2173,https://www.superabc.com.br/7891048044278-manjar-oetker-coco-200g/p,7891048044278,Mercearia,Doces e Sobremesa,Misturas,MANJAR OETKER COCO 200G - UNIDADE,7.89,https://abcemcasa.vteximg.com.br/arquivos/ids/262240-1000-1000/7891048044278.jpg?v=637002334129700000
